zip,lat,lng,city,state_id,population,density,county_fips,timezone,zip0,weather_station_wmo_2024,hdd_base65F_2024,cdd_base65F_2024,distance_location_station_miles_2024,EPW_file_name_2024,Tdb_holes_2024,Tdew_holes_2024,RH_holes_2024,EnergyPlus Status,Missing Data,Extreme Temperature,Sudden Temp Jumps,Constant Temp Periods,Day-Night Swings,Summer Freezing,Winter Extreme Heat,Missing Temperature Data
99732,64.07171,-142.00646,Chicken,AK,13,0.0,2240,America/Anchorage,99732,PAEG0,13573.0,97.0,55.09241586,PAEG0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good
95585,39.84467,-123.65699,Leggett,CA,483,3.4,6045,America/Los_Angeles,95585,KFOT0,4823.0,6.0,55.05935358,KFOT0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Good,Good,Good,Good
76371,33.48661,-99.64034,Munday,TX,1376,5.1,48275,America/Chicago,76371,KRPH0,2140.0,2938.0,67.85641351,KRPH0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
87528,36.66881,-106.98213,Dulce,NM,3505,1.8,35039,America/Denver,87528,KCPW0,11900.0,0.0,54.99325694,KCPW0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
84701,38.67463,-111.83313,Richfield,UT,8860,12.8,49041,America/Denver,84701,KHVE0,4809.0,1762.0,63.53981879,KHVE0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
36548,31.48753,-87.97159,Leroy,AL,839,9.4,1129,America/Chicago,36548,KGZH0,1758.0,2444.0,54.89228508,KGZH0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
59043,45.52619,-106.6504,Lame Deer,MT,2995,2.8,30087,America/Denver,59043,72666,6634.0,651.0,54.69245315,72666_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
36518,31.45453,-88.28395,Chatom,AL,2468,7.0,1129,America/Chicago,36518,KLUL0,1757.0,2516.0,54.46140724,KLUL0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
86043,35.80718,-110.53305,Second Mesa,AZ,2838,10.5,4017,America/Phoenix,86043,72374,4090.0,1855.0,54.46058839,72374_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57467,44.83336,-99.1415,Orient,SD,302,0.6,46059,America/Chicago,57467,72654,6704.0,746.0,54.43013965,72654_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
85501,33.5391,-110.75344,Globe,AZ,13020,9.0,4007,America/Phoenix,85501,KFFZ0,996.0,4894.0,56.42722022,KFFZ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
79505,33.57582,-99.81601,Benjamin,TX,287,0.6,48275,America/Chicago,79505,KFDR0,2565.0,2901.0,72.54379866,KFDR0_2024.epw,True,True,True,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
83671,45.35624,-115.20866,Warren,ID,5,0.0,16049,America/Boise,83671,KP690,5640.0,446.0,57.56259392,KP690_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
87827,34.40185,-108.10286,Pie Town,NM,110,0.1,35003,America/Denver,87827,KGNT0,5559.0,729.0,54.10052755,KGNT0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
87029,36.39636,-106.99763,Lindrith,NM,260,0.3,35039,America/Denver,87029,KLAM0,5059.0,665.0,54.08325812,KLAM0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
59843,46.8341,-112.96136,Helmville,MT,275,0.3,30077,America/Denver,59843,72772,6744.0,635.0,49.81607107,72772_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
88434,35.18597,-103.30237,San Jon,NM,458,0.5,35037,America/Denver,88434,KCVS0,3379.0,1870.0,55.49816756,KCVS0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
89008,37.27637,-114.54633,Caliente,NV,1324,0.2,32017,America/Los_Angeles,89008,72487,4305.0,2063.0,22.41967158,72487_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
67831,37.18657,-99.7922,Ashland,KS,824,0.8,20025,America/Chicago,67831,72451,4259.0,1576.0,53.96235099,72451_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
79547,33.19923,-99.91193,Rule,TX,741,3.7,48207,America/Chicago,79547,72266,1930.0,3104.0,55.67385314,72266_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
59827,45.89486,-114.04548,Conner,MT,225,1.1,30081,America/Denver,59827,72686,7322.0,399.0,53.86489379,72686_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
79370,33.50304,-100.90344,Spur,TX,1590,1.5,48125,America/Chicago,79370,72267,2727.0,2466.0,53.76894578,72267_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
81640,40.65844,-108.51905,Maybell,CO,101,0.0,8081,America/Denver,81640,KEEO0,7492.0,199.0,53.71795369,KEEO0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
86507,36.41058,-109.26345,Lukachukai,AZ,2217,3.9,4001,America/Denver,86507,72276,6057.0,520.0,53.68855919,72276_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
85922,33.50837,-109.13674,Blue,AZ,37,0.0,4011,America/Phoenix,85922,KSAD0,2279.0,3395.0,53.6568728,KSAD0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
89405,40.48051,-119.42448,Empire,NV,145,0.1,32031,America/Los_Angeles,89405,72580,5437.0,1261.0,53.57708718,72580_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
99371,46.80678,-118.31679,Washtucna,WA,402,0.8,53001,America/Los_Angeles,99371,KPSC0,4555.0,1135.0,53.44659104,KPSC0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
76363,33.48306,-99.54199,Goree,TX,523,3.3,48275,America/Chicago,76363,KRPH0,2140.0,2938.0,62.54685161,KRPH0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
97823,45.24281,-120.20562,Condon,OR,1015,0.6,41021,America/Los_Angeles,97823,KHRI0,4747.0,1051.0,61.10539681,KHRI0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97731,43.14598,-121.79748,Chemult,OR,348,2.8,41035,America/Los_Angeles,97731,KS210,7606.0,144.0,53.32925783,KS210_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good
89425,41.66538,-117.90827,Orovada,NV,426,0.2,32013,America/Los_Angeles,89425,72583,5472.0,1134.0,53.18056451,72583_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
87824,33.82744,-108.97822,Luna,NM,83,0.2,35003,America/Denver,87824,KSOW0,5348.0,961.0,67.09333448,KSOW0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
97604,42.94659,-122.17721,Crater Lake,OR,152,0.8,41035,America/Los_Angeles,97604,72597,3988.0,1076.0,52.9303425,72597_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
82063,40.88767,-105.9845,Jelm,WY,214,0.2,56001,America/Denver,82063,KSBS0,8559.0,81.0,52.8407048,KSBS0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
79540,33.16876,-100.03773,Old Glory,TX,77,0.5,48433,America/Chicago,79540,KSWW0,2029.0,3153.0,54.48325396,KSWW0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
87551,36.69507,-106.66806,Los Ojos,NM,297,3.8,35039,America/Denver,87551,KCPW0,11900.0,0.0,52.7633546,KCPW0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
99682,60.62609,-152.78508,Tyonek,AK,483,0.0,2122,America/Anchorage,99682,70259,10749.0,0.0,52.70762089,70259_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
13360,43.72756,-74.73795,Inlet,NY,163,1.0,36041,America/New_York,13360,72622,7878.0,182.0,52.65404779,72622_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good
86023,36.05726,-112.07676,Grand Canyon,AZ,2485,3.5,4005,America/Phoenix,86023,KCMR0,5596.0,565.0,52.35948999,KCMR0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97640,42.89029,-120.67172,Summer Lake,OR,110,0.1,41037,America/Los_Angeles,97640,KLKV0,6921.0,440.0,52.25950453,KLKV0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
69366,42.15757,-101.55442,Whitman,NE,263,0.1,31075,America/Denver,69366,KTIF0,6004.0,861.0,52.24747725,KTIF0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
88318,34.20837,-105.3855,Corona,NM,264,0.1,35027,America/Denver,88318,KSRR0,4263.0,640.0,52.21481762,KSRR0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
58430,47.51464,-100.2612,Denhoff,ND,109,0.5,38083,America/Chicago,58430,K46D0,7995.0,403.0,52.01082073,K46D0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
84533,37.56105,-110.43123,Lake Powell,UT,187,0.1,49025,America/Denver,84533,KHVE0,4809.0,1762.0,61.04406713,KHVE0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
89412,41.10776,-119.69948,Gerlach,NV,195,0.0,32031,America/Los_Angeles,89412,KAAT0,6186.0,550.0,51.89140749,KAAT0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Suspicious,Good,Good
96028,41.01058,-121.47205,Fall River Mills,CA,1359,3.1,6089,America/Los_Angeles,96028,72592,2333.0,2708.0,55.20217691,72592_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
67840,37.08605,-100.0261,Englewood,KS,82,0.9,20025,America/Chicago,67840,KLBL0,4159.0,1687.0,51.56418549,KLBL0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
59053,46.44501,-110.4549,Martinsdale,MT,402,0.3,30059,America/Denver,59053,KLVM0,6507.0,382.0,51.51762879,KLVM0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
58623,46.18901,-103.42567,Bowman,ND,2275,1.5,38011,America/Denver,58623,KHEI0,7517.0,596.0,38.78569531,KHEI0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
86544,36.62586,-109.14637,Red Valley,AZ,1175,1.8,4001,America/Denver,86544,KFMN0,4972.0,1273.0,51.40320588,KFMN0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
59871,45.86574,-113.83209,Sula,MT,298,0.3,30081,America/Denver,59871,72686,7322.0,399.0,51.31845687,72686_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57560,43.43957,-101.19703,Norris,SD,563,1.3,46095,America/Chicago,57560,KPHP0,6515.0,1014.0,46.62067595,KPHP0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97874,44.77754,-119.86744,Spray,OR,414,0.7,41069,America/Los_Angeles,97874,KGCD0,6047.0,652.0,51.27441729,KGCD0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
70038,29.32522,-89.39859,Boothville,LA,250,72.6,22075,America/Chicago,70038,KGAO0,1153.0,3251.0,52.5409119,KGAO0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
57466,45.21161,-99.46409,Onaka,SD,226,0.6,46049,America/Chicago,57466,KMBG0,6743.0,841.0,51.24169482,KMBG0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
86052,36.34732,-112.11898,North Rim,AZ,255,0.1,4005,America/Phoenix,86052,KCMR0,5596.0,565.0,72.10666527,KCMR0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
58440,46.26931,-99.16721,Fredonia,ND,105,0.2,38047,America/Chicago,58440,KJMS0,7728.0,461.0,51.19446719,KJMS0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97830,44.9502,-120.18931,Fossil,OR,734,0.5,41069,America/Los_Angeles,97830,KGCD0,6047.0,652.0,70.92902796,KGCD0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57633,45.46016,-101.45463,Isabel,SD,427,0.2,46041,America/Denver,57633,KD070,7085.0,632.0,40.18146105,KD070_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
67865,37.43156,-99.96545,Minneola,KS,1209,1.7,20025,America/Chicago,67865,72451,4259.0,1576.0,51.10122327,72451_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
79095,34.89616,-100.2061,Wellington,TX,2692,2.8,48087,America/Chicago,79095,72352,2722.0,2837.0,55.96197101,72352_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
59858,46.28846,-113.44897,Philipsburg,MT,1326,0.6,30039,America/Denver,59858,72773,6960.0,459.0,53.28464179,72773_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97906,43.52609,-117.77349,Harper,OR,309,0.1,41045,America/Boise,97906,KONO0,5034.0,1296.0,51.00294822,KONO0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
99695,55.91828,-159.49335,Anchorage,AK,0,0.0,2164,America/Anchorage,99695,PASD0,8733.0,0.0,57.91312988,PASD0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Good,Good,Good,Good
87746,35.64111,-104.23613,Solano,NM,55,0.0,35047,America/Denver,87746,KLVS0,5343.0,388.0,50.89160448,KLVS0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
84747,38.40658,-111.64383,Loa,UT,1287,7.4,49055,America/Denver,84747,KHVE0,4809.0,1762.0,50.88713028,KHVE0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
79502,33.17852,-100.24898,Aspermont,TX,1272,0.8,48433,America/Chicago,79502,KSWW0,2029.0,3153.0,50.73230131,KSWW0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
79244,34.03174,-100.84615,Matador,TX,855,1.6,48345,America/Chicago,79244,KPVW0,3580.0,1655.0,50.72401034,KPVW0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
59840,46.18544,-114.18925,Hamilton,MT,13690,11.3,30081,America/Denver,59840,72773,6960.0,459.0,50.70282051,72773_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
36558,31.60774,-88.31852,Millry,AL,3414,5.4,1129,America/Chicago,36558,KLUL0,1757.0,2516.0,50.45315814,KLUL0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
82070,41.20539,-105.83205,Laramie,WY,20336,7.2,56001,America/Denver,82070,KFEW0,6541.0,475.0,50.42930095,KFEW0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
84730,38.73619,-112.00509,Glenwood,UT,294,10.2,49041,America/Denver,84730,72475,5472.0,1337.0,58.46518995,72475_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
88009,32.01011,-108.59661,Playas,NM,49,0.1,35023,America/Denver,88009,72272,3534.0,1534.0,50.33873945,72272_2024.epw,True,True,True,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
89835,41.1147,-114.85451,Wells,NV,1732,0.3,32007,America/Los_Angeles,89835,70580,6190.0,863.0,52.83340085,70580_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
99627,63.53161,-154.62942,McGrath,AK,308,0.0,2290,America/Anchorage,99627,70231,13103.0,33.0,50.26321684,70231_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
63629,37.41515,-91.23542,Bunker,MO,1422,2.1,29179,America/Chicago,63629,KUNO0,3378.0,1541.0,52.20973237,KUNO0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
88020,31.77074,-108.82822,Animas,NM,667,0.2,35023,America/Denver,88020,KDUG0,2548.0,2215.0,50.16351816,KDUG0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
18816,41.74982,-75.91554,Dimock,PA,147,48.8,42115,America/New_York,18816,72515,6125.0,471.0,50.13739972,72515_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
79351,32.92343,-101.76915,Odonnell,TX,1427,1.7,48033,America/Chicago,79351,KSNK0,2350.0,2853.0,50.12684846,KSNK0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
89001,37.27386,-115.39051,Alamo,NV,1441,0.3,32017,America/Los_Angeles,89001,74614,3003.0,3230.0,50.09222763,74614_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57625,44.95167,-100.99522,Eagle Butte,SD,4410,1.4,46041,America/Denver,57625,KMBG0,6743.0,841.0,50.08592768,KMBG0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
92389,35.90217,-116.15425,Tecopa,CA,146,0.4,6027,America/Los_Angeles,92389,74611,2434.0,3454.0,50.03480482,74611_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
83213,43.55476,-113.30086,Arco,ID,1321,0.8,16023,America/Boise,83213,72578,6488.0,620.0,56.46353326,72578_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
79839,31.21317,-105.60772,Fort Hancock,TX,2057,1.6,48229,America/Denver,79839,72270,1679.0,3553.0,61.85311982,72270_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
67879,38.48065,-101.80605,Tribune,KS,1200,0.6,20071,America/Denver,67879,KLAA0,4924.0,1526.0,55.65295815,KLAA0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
95454,39.80652,-123.50998,Laytonville,CA,2198,3.2,6045,America/Los_Angeles,95454,KUKI0,2729.0,1377.0,49.8257986,KUKI0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
99359,46.52731,-118.11115,Starbuck,WA,142,0.7,53013,America/Los_Angeles,99359,KPUW0,6262.0,454.0,49.81593137,KPUW0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
88344,32.5699,-105.31133,Pinon,NM,25,0.0,35035,America/Denver,88344,74732,2674.0,2625.0,49.76720067,74732_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57455,45.00296,-99.73449,Lebanon,SD,88,0.3,46107,America/Chicago,57455,KMBG0,6743.0,841.0,49.7621138,KMBG0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
57579,43.59156,-100.79476,White River,SD,1318,0.8,46095,America/Chicago,57579,KICR0,6009.0,1012.0,49.73140541,KICR0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
59829,45.78631,-114.28224,Darby,MT,2308,1.2,30081,America/Denver,59829,72686,7322.0,399.0,49.72872513,72686_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
85609,32.06586,-110.10558,Dragoon,AZ,199,0.6,4003,America/Phoenix,85609,72274,1364.0,3922.0,49.6435449,72274_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
59332,45.36711,-104.76841,Hammond,MT,207,0.1,30011,America/Denver,59332,KBHK0,7528.0,623.0,72.03673822,KBHK0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
57641,45.87398,-101.32176,McIntosh,SD,354,0.4,46031,America/Denver,57641,KMBG0,6743.0,841.0,49.63248688,KMBG0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
84657,38.81494,-111.9393,Sigurd,UT,665,12.3,49041,America/Denver,84657,72475,5472.0,1337.0,63.84494854,72475_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
89049,38.36445,-116.26157,Tonopah,NV,2554,0.6,32023,America/Los_Angeles,89049,72485,5239.0,1296.0,49.48685796,72485_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
84728,39.25789,-113.92729,Garrison,UT,39,0.0,49027,America/Denver,84728,72486,6725.0,566.0,49.43501103,72486_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good
96737,19.07026,-155.77587,Ocean View,HI,4926,14.8,15001,Pacific/Honolulu,96737,PHKO0,0.0,4952.0,49.42312701,PHKO0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Good,Good,Good,Good
99333,46.69266,-118.15021,Hooper,WA,29,0.1,53075,America/Los_Angeles,99333,KPUW0,6262.0,454.0,49.41969023,KPUW0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
88411,35.13678,-103.16049,Bard,NM,46,0.1,35037,America/Denver,88411,KCVS0,3379.0,1870.0,52.89065323,KCVS0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
85542,33.29655,-110.30316,Peridot,AZ,3623,6.4,4009,America/Phoenix,85542,KSAD0,2279.0,3395.0,49.33516723,KSAD0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
85634,32.03149,-112.00653,Sells,AZ,6637,0.9,4019,America/Phoenix,85634,72274,1364.0,3922.0,62.24955993,72274_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
36545,31.4894,-87.87434,Jackson,AL,10030,9.7,1025,America/Chicago,36545,KGZH0,1758.0,2444.0,49.19904118,KGZH0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
95488,39.69135,-123.7579,Westport,CA,251,1.1,6045,America/Los_Angeles,95488,KUKI0,2729.0,1377.0,49.09148032,KUKI0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
36539,31.33968,-88.38396,Fruitdale,AL,809,4.4,1129,America/Chicago,36539,72223,1305.0,3022.0,49.08879425,72223_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
59078,46.34172,-109.53547,Shawmut,MT,183,0.3,30107,America/Denver,59078,KLWT0,7710.0,307.0,48.99753501,KLWT0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
86514,36.88505,-109.33032,Teec Nos Pos,AZ,2936,1.4,4001,America/Denver,86514,KFMN0,4972.0,1273.0,61.67506781,KFMN0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
